shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__4_A___1__IT_1,40.4842743094195,-3.67684250307237,10000021,1003.61518270853
5__4_A___1__IT_1,40.4844237568689,-3.67679991807737,10000022,1004.99413047147
5__4_A___1__IT_1,40.4845347872661,-3.67677582632955,10000023,1006.38557106285
5__4_A___1__IT_1,40.4850261763565,-3.67672863796904,10000024,1007.8317042622
5__4_A___1__IT_1,40.4854942107172,-3.67671558722196,10000025,1009.32980294519
5__4_A___1__IT_1,40.4857403242991,-3.67672281411738,10000026,1010.85522809999
5__4_A___1__IT_1,40.4864369674061,-3.67683982176006,10000027,1012.45861676376
5__4_A___1__IT_1,40.48657470798,-3.676868717616,10000028,1014.07749008932
5__4_A___1__IT_1,40.48681241042,-3.67695413910379,10000029,1015.72372456984
5__4_A___1__IT_1,40.4870224723142,-3.67702605058379,10000030,1017.39406014279
5__4_A___1__IT_1,40.4873560062292,-3.67716669075312,10000031,1019.10329082086
5__4_A___1__IT_1,40.4876895349388,-3.67731879301358,10000032,1020.85172465672
5__4_A___1__IT_1,40.4881340355681,-3.67751546063738,10000033,1022.65223918128
5__4_A___1__IT_1,40.4902058288939,-3.6783915291657,10000034,1024.69441964048
5__4_A___1__IT_1,40.4905549060418,-3.678524618858,10000035,1026.77695736072
5__4_A___1__IT_1,40.4928047852166,-3.67932949166878,10000036,1029.11838859592
5__4_A___1__IT_1,40.4930736118894,-3.67942188046928,10000037,1031.49067079319
5__4_A___1__IT_1,40.4952907126302,-3.68021484915998,10000038,1034.11807019138
5__4_A___1__IT_1,40.4954327652139,-3.68026585035201,10000039,1036.76181962327
5__4_A___1__IT_1,40.4967660745793,-3.68074429019859,10000040,1039.55902502217
5__4_A___1__IT_1,40.4971542171797,-3.68088738642535,10000041,1042.40098982609
5__4_A___1__IT_1,40.4974135285637,-3.68097479635445,10000042,1045.27267709007
5__4_A___1__IT_1,40.4984111402467,-3.68128563953931,10000043,1048.25819325462
5__4_A___1__IT_1,40.4992318271973,-3.68151448506613,10000044,1051.33685035736
5__4_A___1__IT_1,40.4996079729133,-3.68161273867319,10000045,1054.45808328816
5__4_A___1__IT_1,40.5001682653744,-3.68177772595461,10000046,1057.64306311113
5__4_A___1__IT_1,40.5010117554087,-3.68199862430962,10000047,1060.92352673359
5__4_A___1__IT_1,40.5015879443085,-3.68214895991406,10000048,1064.26920612895
5__4_A___1__IT_1,40.5015879443085,-3.68214895991406,11000001,1064.26920612895
5__4_A___1__IT_1,40.503166043791,-3.68257748848584,11000002,1064.44810596422
5__4_A___1__IT_1,40.5050846549199,-3.6830902663675,11000003,1064.84436705431
5__4_A___1__IT_1,40.506326695926,-3.68342739638581,11000004,1065.38142836205
5__4_A___1__IT_1,40.5070259891059,-3.68360667346518,11000005,1065.99758665387
5__4_A___1__IT_1,40.5073867472411,-3.68368449480821,11000006,1066.65432994913
5__4_A___1__IT_1,40.5079465081479,-3.68377500915765,11000007,1067.37368074974
5__4_A___1__IT_1,40.5082031065962,-3.68380584327891,11000008,1068.1216347103
5__4_A___1__IT_1,40.5096794222539,-3.68391757803289,11000009,1069.03373971015
5__4_A___1__IT_1,40.5113155725714,-3.68403568848841,11000010,1070.12774043711
5__4_A___1__IT_1,40.5129851108579,-3.68414942425884,11000011,1071.40731803779
5__4_A___1__IT_1,40.5131926775236,-3.68416345582522,11000012,1072.70996715643
5__4_A___1__IT_1,40.513552621098,-3.68418776766298,11000013,1074.05262475339
5__4_A___1__IT_1,40.5151643365594,-3.68429667202126,11000014,1075.57442809691
5__4_A___1__IT_1,40.5152192527567,-3.68430005863072,11000015,1077.10233414574
5__4_A___1__IT_1,40.5153605709059,-3.68430810576632,11000016,1078.64594198387
5__4_A___1__IT_1,40.5159732800561,-3.68434679249672,11000017,1080.25764235955
5__4_A___1__IT_1,40.5165135874728,-3.68438074208382,11000018,1081.9293883429
5__4_A___1__IT_1,40.5171678070482,-3.68443747895275,11000019,1083.67391470049
5__4_A___1__IT_1,40.5175292000095,-3.6844780365131,11000020,1085.45870426688
5__4_A___1__IT_1,40.5175908828612,-3.68448672876122,11000021,1087.25038040636
5__4_A___1__IT_1,40.517933290928,-3.68453511150378,11000022,1089.08028583489
5__4_A___1__IT_1,40.5190960377775,-3.68473949377254,11000023,1091.04041784839
5__4_A___1__IT_1,40.5192755364392,-3.68478112746803,11000024,1093.02078481587
5__4_A___1__IT_1,40.5192758910113,-3.684781191281,11000025,1095.00119151206
5__4_A___1__IT_1,40.5192793628849,-3.68478182511781,11000026,1096.98198732536
5__4_A___1__IT_1,40.5193781313893,-3.6848053137973,11000027,1098.97392601738
5__4_A___1__IT_1,40.5194964132861,-3.68483349054183,11000028,1100.97920977112
5__4_A___1__IT_1,40.5201408226771,-3.68500327336972,11000029,1103.0574576813
5__4_A___1__IT_1,40.5203678920432,-3.68508755579623,11000030,1105.16190306903
5__4_A___1__IT_1,40.5206897716593,-3.68522229724454,11000031,1107.30385751896
5__4_A___1__IT_1,40.5210859294915,-3.68541655699726,11000032,1109.49276553885
5__4_A___1__IT_1,40.5212982537444,-3.68550796387802,11000033,1111.7064819258
5__4_A___1__IT_1,40.5214005388162,-3.68558298127024,11000034,1113.93320982634
5__4_A___1__IT_1,40.5216873847338,-3.68581202297127,11000035,1116.19722462262
5__4_A___1__IT_1,40.521968607043,-3.68605392674964,11000036,1118.49858124
5__4_A___1__IT_1,40.5221364547793,-3.68620662445016,11000037,1120.82261960538
5__4_A___1__IT_1,40.5223938620198,-3.68648342749232,11000038,1123.183620688
5__4_A___1__IT_1,40.522596098859,-3.68672509958207,11000039,1125.57500376392
5__4_A___1__IT_1,40.5228336686577,-3.68703530605604,11000040,1128.00361510345
5__4_A___1__IT_1,40.522958043969,-3.68724171510102,11000041,1130.45450479356
5__4_A___1__IT_1,40.5231225529037,-3.68753346898993,11000042,1132.9361232503
5__4_A___1__IT_1,40.5253925961334,-3.69144018898911,11000043,1135.83368528027
5__4_A___1__IT_1,40.5259978331128,-3.69227105306588,11000044,1138.82854509676
5__4_A___1__IT_1,40.5267746001809,-3.69311619375187,11000045,1141.93547391381
5__4_A___1__IT_1,40.5272586591889,-3.69348353021869,11000046,1145.10449426275
5__4_A___1__IT_1,40.5283311173536,-3.69430675949671,11000047,1148.41148096344
5__4_A___1__IT_1,40.5290436820981,-3.69472645014626,11000048,1151.80518694253
5__4_A___1__IT_1,40.5299087122276,-3.69516021920048,11000049,1155.30170456317
5__4_A___1__IT_1,40.531097515765,-3.69565982297181,11000050,1158.93680416104
5__4_A___1__IT_1,40.5319056411341,-3.69604304452753,11000051,1162.66730140376
5__4_A___1__IT_1,40.5324471168705,-3.69637353594102,11000052,1166.46410353246
5__4_A___1__IT_1,40.5328361248069,-3.69668995787527,11000053,1170.31172796808
5__4_A___1__IT_1,40.5333955364464,-3.69720808951182,11000054,1174.23539109917
5__4_A___1__IT_1,40.5340931908824,-3.69784441996344,11000055,1178.25340481153
5__4_A___1__IT_1,40.5345740805804,-3.69831199856617,11000056,1182.3378852115
5__4_A___1__IT_1,40.5349016047174,-3.69858208641444,11000057,1186.46532000316
5__4_A___1__IT_1,40.5354202917649,-3.69890906325385,11000058,1190.65664532469
5__4_A___1__IT_1,40.5359933094133,-3.69915817296673,11000059,1194.91498626445
5__4_A___1__IT_1,40.5365314172211,-3.69924220101061,11000060,1199.23348247003
5__4_A___1__IT_1,40.5369205824784,-3.69921486618789,11000061,1203.59524008253
5__4_A___1__IT_1,40.5373399991802,-3.69913293806101,11000062,1208.00406938525
5__4_A___1__IT_1,40.5376459531066,-3.69901061243794,11000063,1212.44840612884
5__4_A___1__IT_1,40.5376965231625,-3.6989726836886,11000064,1216.89921048946
5__4_A___1__IT_1,40.5379070747891,-3.69874134302913,11000065,1221.38051275753
5__4_A___1__IT_1,40.5382398301592,-3.69836440536859,11000066,1225.91063558213
5__4_A___1__IT_1,40.5382497803546,-3.69835592411228,11000067,1230.44207593868
5__4_A___1__IT_1,40.5382626395015,-3.69834908370314,11000068,1234.97505680431
5__4_A___1__IT_1,40.5382757770026,-3.69834209739813,11000069,1239.50961145619
5__4_A___1__IT_1,40.5382937218868,-3.69833596278931,11000070,1244.04622472289
5__4_A___1__IT_1,40.5390490042782,-3.69807959820718,11000071,1248.66944392942
5__4_A___1__IT_1,40.5392762898339,-3.69803184383043,11000072,1253.31821513266
5__4_A___1__IT_1,40.5395478109318,-3.69797479566542,11000073,1257.9975113927
5__4_A___1__IT_1,40.5398782821178,-3.69795760209742,11000074,1262.71352061831
5__4_A___1__IT_1,40.5401715092208,-3.69802937962415,11000075,1267.46264235572
5__4_A___1__IT_1,40.5403285691385,-3.69807224790019,11000076,1272.22957255606
5__4_A___1__IT_1,40.5406424812221,-3.69819235434829,11000077,1277.03280284689
5__4_A___1__IT_1,40.5411600638722,-3.69845204961676,11000078,1281.89755296421
5__4_A___1__IT_1,40.5414419755751,-3.69866118405045,11000079,1286.79826090003
5__4_A___1__IT_1,40.5416608781424,-3.69888341322784,11000080,1291.72970373421
5__4_A___1__IT_1,40.5418826917028,-3.69909793813687,11000081,1296.69174573306
5__4_A___1__IT_1,40.5437245727253,-3.70029289872357,11000082,1301.88191832943
5__4_A___1__IT_1,40.5437245727253,-3.70029289872357,12000001,1301.88191832943
5__4_A___1__IT_1,40.544474895311,-3.70077459090872,12000002,1301.97466039736
5__4_A___1__IT_1,40.5451186218666,-3.7010844413648,12000003,1302.14352466744
5__4_A___1__IT_1,40.5458516398013,-3.70151666944948,12000004,1302.40161096068
5__4_A___1__IT_1,40.5466013836016,-3.70190589955084,12000005,1302.74921187164
5__4_A___1__IT_1,40.5473857664847,-3.70225353051402,12000006,1303.18872504389
5__4_A___1__IT_1,40.5480588749855,-3.70236729643401,12000007,1303.70357547643
5__4_A___1__IT_1,40.5485582864666,-3.7023940993194,12000008,1304.27390982035
5__4_A___1__IT_1,40.5491350724389,-3.70233534592989,12000009,1304.90846363914
5__4_A___1__IT_1,40.5496467298486,-3.70215356786926,12000010,1305.60186301507
5__4_A___1__IT_1,40.5501973783022,-3.7018786340308,12000011,1306.36067057696
5__4_A___1__IT_1,40.5505775494893,-3.70165229841758,12000012,1307.1658270852
5__4_A___1__IT_1,40.5509751011739,-3.70127500431109,12000013,1308.02546387192
5__4_A___1__IT_1,40.5513231612006,-3.70091158085182,12000014,1308.93449415565
5__4_A___1__IT_1,40.5515557667317,-3.70057574220804,12000015,1309.88193443529
5__4_A___1__IT_1,40.5519159359291,-3.70002531763771,12000016,1310.89077962359
5__4_A___1__IT_1,40.5521828694293,-3.69945952212024,12000017,1311.95595497632
5__4_A___1__IT_1,40.5524060998613,-3.69885727927975,12000018,1313.07782527907
5__4_A___1__IT_1,40.5525632375937,-3.69829033674501,12000019,1314.25077035665
5__4_A___1__IT_1,40.5526821623936,-3.69768700867834,12000020,1315.47647816208
5__4_A___1__IT_1,40.5529646608231,-3.69453036242212,12000021,1316.97129564628
5__4_A___1__IT_1,40.553292152164,-3.69117982424335,12000022,1318.75212482639
5__4_A___1__IT_1,40.5535148684666,-3.68881421038432,12000023,1320.73477097424
5__4_A___1__IT_1,40.554009899809,-3.68367497878825,12000024,1323.1560103212
5__4_A___1__IT_1,40.554009899809,-3.68367497878825,13000001,1323.1560103212
5__4_A___1__IT_1,40.5542512743195,-3.68126452572654,13000002,1323.36185272624
5__4_A___1__IT_1,40.5543228610265,-3.68029360384934,13000003,1323.65028527566
5__4_A___1__IT_1,40.5543446139428,-3.67939415165006,13000004,1324.01491173479
5__4_A___1__IT_1,40.5543328741865,-3.67858792798282,13000005,1324.44781269947
5__4_A___1__IT_1,40.5543104441349,-3.67773121316034,13000006,1324.95329349298
5__4_A___1__IT_1,40.5541978015783,-3.67634098811283,13000007,1325.57714549393
5__4_A___1__IT_1,40.5540717691919,-3.67536088182676,13000008,1326.28515326876
5__4_A___1__IT_1,40.5538795601804,-3.67443049851834,13000009,1327.07477428797
5__4_A___1__IT_1,40.5535739070969,-3.6731823043868,13000010,1327.97539223207
5__4_A___1__IT_1,40.5526570653548,-3.67035182786452,13000011,1329.13638242766
5__4_A___1__IT_1,40.5518404672672,-3.66820147721556,13000012,1330.50076262107
5__4_A___1__IT_1,40.5512679150458,-3.66630087512337,13000013,1332.03816687171
5__4_A___1__IT_1,40.5502836690588,-3.66303132055272,13000014,1333.87319409149
5__4_A___1__IT_1,40.5498570193713,-3.66161220763253,13000015,1335.83737986318
5__4_A___1__IT_1,40.5493743451265,-3.6599825795456,13000016,1337.94959092345
5__4_A___1__IT_1,40.5486711381415,-3.65756088408742,13000017,1340.28121500564
5__4_A___1__IT_1,40.5486449531262,-3.65747063404559,13000018,1342.62101520237
5__4_A___1__IT_1,40.5486265100775,-3.65736046415303,13000019,1344.97036613397
5__4_A___1__IT_1,40.5485460749413,-3.65674972734318,13000020,1347.37219689233
5__4_A___1__IT_1,40.5484070539448,-3.65570846070477,13000021,1349.86353830799
5__4_A___1__IT_1,40.5481907938344,-3.6541614934363,13000022,1352.48805267354
5__4_A___1__IT_1,40.5481907938344,-3.6541614934363,14000001,1352.48805267354
5__4_A___1__IT_1,40.5478943038035,-3.65195881688301,14000002,1352.67744926764
5__4_A___1__IT_1,40.5475679929852,-3.64962588592221,14000003,1353.06768471764
5__4_A___1__IT_1,40.5473514183196,-3.64743901759154,14000004,1353.6446522197
5__4_A___1__IT_1,40.5470872045243,-3.64489674232388,14000005,1354.43888204828
5__4_A___1__IT_1,40.5468053070766,-3.64209434979891,14000006,1355.47246675627
5__4_A___1__IT_1,40.5463251770434,-3.64085991251408,14000007,1356.62338465043
5__4_A___1__IT_1,40.5461408527764,-3.6400538779225,14000008,1357.8455573916
5__4_A___1__IT_1,40.5461988731449,-3.63904392358887,14000009,1359.15349402176
5__4_A___1__IT_1,40.5464450860587,-3.63813886619553,14000010,1360.5427971508
5__4_A___1__IT_1,40.5468872125856,-3.63498090117982,14000011,1362.20397727094
5__4_A___2__IT_1,40.5469500606586,-3.63499524370871,1000001,0
5__4_A___2__IT_1,40.5467102777439,-3.63664279834114,1000002,0.142027916404
5__4_A___2__IT_1,40.5465078984698,-3.63816008330306,1000003,0.414486061183
5__4_A___2__IT_1,40.5462668513154,-3.63907894054947,1000004,0.769223965387
5__4_A___2__IT_1,40.5462092105392,-3.64002015669799,1000005,1.203919258918
5__4_A___2__IT_1,40.5463988169482,-3.6408193667695,1000006,1.709487880495
5__4_A___2__IT_1,40.5468535548794,-3.64203356752584,1000007,2.329595774851
5__4_A___2__IT_1,40.5473756625466,-3.64715303104518,1000008,3.387064862554
5__4_A___2__IT_1,40.5476139226234,-3.64955446180921,1000009,4.649593166726
5__4_A___2__IT_1,40.5479314043423,-3.65184668691785,1000010,6.109393418979
5__4_A___2__IT_1,40.5481579518964,-3.65351935777964,1000011,7.713044907869
5__4_A___2__IT_1,40.5482403978494,-3.65415697457106,1000012,9.371457644515
5__4_A___2__IT_1,40.5482403978494,-3.65415697457106,2000001,9.371457644515
5__4_A___2__IT_1,40.5487120573448,-3.65753253386104,2000002,9.662042297263
5__4_A___2__IT_1,40.5494422975043,-3.66006261600233,2000003,10.181685098561
5__4_A___2__IT_1,40.5497560011953,-3.66114499496136,2000004,10.799370544448
5__4_A___2__IT_1,40.5505333534704,-3.66367562063699,2000005,11.648056284793
5__4_A___2__IT_1,40.5512949176031,-3.66620614711399,2000006,12.727083364015
5__4_A___2__IT_1,40.551876156111,-3.66817120582762,2000007,13.984568204806
5__4_A___2__IT_1,40.5526860865042,-3.6703356696023,2000008,15.446186329886
5__4_A___2__IT_1,40.5536034906037,-3.67316787834317,2000009,17.168336009445
5__4_A___2__IT_1,40.5539098037489,-3.67441877130846,2000010,19.001722537646
5__4_A___2__IT_1,40.5541026050982,-3.67535202040396,2000011,20.916973670861
5__4_A___2__IT_1,40.5542290546411,-3.67633536282373,2000012,22.916658425945
5__4_A___2__IT_1,40.5543419163931,-3.67772831553204,2000013,25.034946560087
5__4_A___2__IT_1,40.5543643935856,-3.67858682415103,2000014,27.225966457917
5__4_A___2__IT_1,40.5543761523495,-3.67939441256698,2000015,29.485376400202
5__4_A___2__IT_1,40.5543543430409,-3.68029625045259,2000016,31.821182306826
5__4_A___2__IT_1,40.5542826073826,-3.68126920631586,2000017,34.23975132695
5__4_A___2__IT_1,40.5540484135128,-3.6836845654062,2000018,36.864472476705
5__4_A___2__IT_1,40.5540484135128,-3.6836845654062,3000001,36.864472476705
5__4_A___2__IT_1,40.554050119098,-3.68368163708891,3000002,36.86478443683
5__4_A___2__IT_1,40.5540472097392,-3.68371184722538,3000003,36.867674575711
5__4_A___2__IT_1,40.5535550941946,-3.68882079618224,3000004,37.306573297043
5__4_A___2__IT_1,40.5533323729675,-3.69118645744472,3000005,37.947292917725
5__4_A___2__IT_1,40.5532053825773,-3.69248581419183,3000006,38.698928995738
5__4_A___2__IT_1,40.5530048986008,-3.69453683714099,3000007,39.625646594716
5__4_A___2__IT_1,40.5527221034,-3.69769679864113,3000008,40.821756345701
5__4_A___2__IT_1,40.5526020010509,-3.69830609577872,3000009,42.071150833958
5__4_A___2__IT_1,40.5524434817441,-3.69887802607855,3000010,43.372069376745
5__4_A___2__IT_1,40.5522184296062,-3.69948518118609,3000011,44.730145327598
5__4_A___2__IT_1,40.5519487554251,-3.7000567863526,3000012,46.145129813505
5__4_A___2__IT_1,40.5515861627736,-3.70061091317742,3000013,47.621932276604
5__4_A___2__IT_1,40.5513509742068,-3.70095048066304,3000014,49.137571225517
5__4_A___2__IT_1,40.5509996284164,-3.70131733734188,3000015,50.703070077577
5__4_A___2__IT_1,40.5507655861504,-3.70153945196216,3000016,52.300641853573
5__4_A___2__IT_1,40.5505980208839,-3.70169847697897,3000017,53.921176608401
5__4_A___2__IT_1,40.550212988871,-3.70192770713861,3000018,55.588652942784
5__4_A___2__IT_1,40.5496592779002,-3.70220417232129,3000019,57.321901307771
5__4_A___2__IT_1,40.5491420047948,-3.70238794395754,3000020,59.114641055289
5__4_A___2__IT_1,40.5485590313034,-3.70244732667838,3000021,60.972289191607
5__4_A___2__IT_1,40.5480554474058,-3.70242029911026,3000022,62.885884791865
5__4_A___2__IT_1,40.5476460261929,-3.70235110013246,3000023,64.845304616642
5__4_A___2__IT_1,40.5473765954109,-3.70230556331041,3000024,66.834880305491
5__4_A___2__IT_1,40.5465874184801,-3.70195580677259,3000025,68.916930038018
5__4_A___2__IT_1,40.5458358536084,-3.70156562896445,3000026,71.088711887187
5__4_A___2__IT_1,40.5450781266637,-3.70116185858743,3000027,73.351289447878
5__4_A___2__IT_1,40.5443661147787,-3.70078581440051,3000028,75.6990780376
5__4_A___2__IT_1,40.5437062577562,-3.70034030726176,3000029,78.129259108955
5__4_A___2__IT_1,40.543703258018,-3.70033863808306,3000030,80.559801926769
5__4_A___2__IT_1,40.543703258018,-3.70033863808306,4000001,80.559801926769
5__4_A___2__IT_1,40.5418646296329,-3.69916541750458,4000002,80.78679719524
5__4_A___2__IT_1,40.5416038356694,-3.6989130875489,4000003,81.049774285157
5__4_A___2__IT_1,40.541390646764,-3.69869216720242,4000004,81.342918469755
5__4_A___2__IT_1,40.541115333814,-3.69849559734502,4000005,81.670863503136
5__4_A___2__IT_1,40.5406162783549,-3.69824671971195,4000006,82.058080281247
5__4_A___2__IT_1,40.5402262186243,-3.6981052035718,4000007,82.490223768972
5__4_A___2__IT_1,40.539864461639,-3.69801397065692,4000008,82.963260746517
5__4_A___2__IT_1,40.5396117027812,-3.69803009540666,4000009,83.464388528572
5__4_A___2__IT_1,40.539229971909,-3.69808862081899,4000010,84.008179372358
5__4_A___2__IT_1,40.5387667510955,-3.69822128718049,4000011,84.604603362783
5__4_A___2__IT_1,40.538303827088,-3.69839454330091,4000012,85.254468182066
5__4_A___2__IT_1,40.5382932890091,-3.69839848763253,4000013,85.905549544524
5__4_A___2__IT_1,40.538282366666,-3.69840698358946,4000014,86.55804076928
5__4_A___2__IT_1,40.5382699617363,-3.69841826624047,4000015,87.212208056481
5__4_A___2__IT_1,40.5382585254436,-3.69842922005074,4000016,87.867947659713
5__4_A___2__IT_1,40.5378135311979,-3.6989737108502,4000017,88.591262568271
5__4_A___2__IT_1,40.5376669857098,-3.6990824449728,4000018,89.333270421948
5__4_A___2__IT_1,40.5373529284641,-3.69920800885055,4000019,90.111726106446
5__4_A___2__IT_1,40.5369264782866,-3.69929131105245,4000020,90.938042859892
5__4_A___2__IT_1,40.5365295053297,-3.69931919243248,4000021,91.808488952246
5__4_A___2__IT_1,40.5359804999374,-3.69923346468723,4000022,92.740308535797
5__4_A___2__IT_1,40.5354282167748,-3.69899336780879,4000023,93.7367188269019
5__4_A___2__IT_1,40.535398295066,-3.69898035881125,4000024,94.736628553842
5__4_A___2__IT_1,40.5348732326307,-3.69864936211166,4000025,95.801214150842
5__4_A___2__IT_1,40.5345409970907,-3.69837538648911,4000026,96.909372156795
5__4_A___2__IT_1,40.5345368861607,-3.69837139298927,4000027,98.018098175213
5__4_A___2__IT_1,40.5340590140679,-3.69790674781771,4000028,99.19287384497
5__4_A___2__IT_1,40.5333619154602,-3.6972709246245,4000029,100.461924927875
5__4_A___2__IT_1,40.532803761039,-3.69675395459992,4000030,101.806843968584
5__4_A___2__IT_1,40.5324192186945,-3.69644116571525,4000031,103.202001879799
5__4_A___2__IT_1,40.5318832749767,-3.69611405012582,4000032,104.662787297559
5__4_A___2__IT_1,40.5310786083764,-3.69573246936981,4000033,106.218562045347
5__4_A___2__IT_1,40.5298892947511,-3.69523264902895,4000034,107.912978294103
5__4_A___2__IT_1,40.5290211994044,-3.69479734335349,4000035,109.710570487082
5__4_A___2__IT_1,40.5283042406458,-3.69437506126695,4000036,111.595416835614
5__4_A___2__IT_1,40.5272291904343,-3.69354984349025,4000037,113.618562954536
5__4_A___2__IT_1,40.5267409902003,-3.69317936255193,4000038,115.704331896725
5__4_A___2__IT_1,40.525957819489,-3.69232725384053,4000039,117.903093796944
5__4_A___2__IT_1,40.5253479847044,-3.69149007943933,4000040,120.199892566487
5__4_A___2__IT_1,40.5230762880414,-3.68758051132319,4000041,122.912938223241
5__4_A___2__IT_1,40.5230760373728,-3.68758009438623,4000042,125.626028842424
5__4_A___2__IT_1,40.5229115053568,-3.6872883025736,4000043,128.369852348338
5__4_A___2__IT_1,40.5227898715331,-3.68708643837204,4000044,131.135463474779
5__4_A___2__IT_1,40.5225556863613,-3.68678065220234,4000045,133.937772440273
5__4_A___2__IT_1,40.5223555356948,-3.68654147343761,4000046,136.770149981457
5__4_A___2__IT_1,40.5221011282942,-3.68626789901051,4000047,139.639059335276
5__4_A___2__IT_1,40.5219358379646,-3.68611752700114,4000048,142.530304893755
5__4_A___2__IT_1,40.5216560749889,-3.68587687751043,4000049,145.458698549729
5__4_A___2__IT_1,40.5213709946839,-3.68564924547349,4000050,148.424149601939
5__4_A___2__IT_1,40.5212745983623,-3.68557854734493,4000051,151.401863055673
5__4_A___2__IT_1,40.5210665227153,-3.68548896968346,4000052,154.403888457767
5__4_A___2__IT_1,40.520670589592,-3.68529481691667,4000053,157.452840893775
5__4_A___2__IT_1,40.5203509998306,-3.68516103580009,4000054,160.539035507421
5__4_A___2__IT_1,40.5201270506393,-3.68507791111396,4000055,163.651067626992
5__4_A___2__IT_1,40.519485404584,-3.68490885458461,4000056,166.835751050849
5__4_A___2__IT_1,40.519367666083,-3.68488080601388,4000057,170.033718247664
5__4_A___2__IT_1,40.5192700931878,-3.68485760208807,4000058,173.242693430591
5__4_A___2__IT_1,40.5192678559865,-3.6848571956615,4000059,176.451919328915
5__4_A___2__IT_1,40.5192664341019,-3.68485693919098,4000060,179.661304551593
5__4_A___2__IT_1,40.5190870371373,-3.68481532758297,4000061,182.890913286295
5__4_A___2__IT_1,40.5179262577186,-3.68461129103689,4000062,186.250528257972
5__4_A___2__IT_1,40.517584613,-3.68456301601608,4000063,189.648287293762
5__4_A___2__IT_1,40.5175235710526,-3.68455441403054,4000064,193.052861349519
5__4_A___2__IT_1,40.5171633737099,-3.68451398981101,4000065,196.497565415243
5__4_A___2__IT_1,40.5165102517993,-3.68445734717707,4000066,200.01492774862
5__4_A___2__IT_1,40.5159704676343,-3.68442342944798,4000067,203.592277544169
5__4_A___2__IT_1,40.5153578900022,-3.68438474926132,4000068,207.237705268979
5__4_A___2__IT_1,40.5152166060773,-3.68437670467402,4000069,210.898830978376
5__4_A___2__IT_1,40.5151614530259,-3.68437330497011,4000070,214.566085708146
5__4_A___2__IT_1,40.5135496061847,-3.68426438800387,4000071,218.412500805494
5__4_A___2__IT_1,40.5131896626295,-3.68424007575791,4000072,222.298924381169
5__4_A___2__IT_1,40.5129820824624,-3.68422604381879,4000073,226.208420973354
5__4_A___2__IT_1,40.5113124425063,-3.68411229921928,4000074,230.303505750321
5__4_A___2__IT_1,40.5096761238809,-3.68399417575577,4000075,234.580504971312
5__4_A___2__IT_1,40.5081987430325,-3.68388235887079,4000076,239.021773678626
5__4_A___2__IT_1,40.5079402459924,-3.68385129390279,4000077,243.491857204063
5__4_A___2__IT_1,40.5073784024711,-3.68376044382225,4000078,248.024781158646
5__4_A___2__IT_1,40.507015607388,-3.68368218003959,4000079,252.598519313967
5__4_A___2__IT_1,40.5063151332413,-3.683502601052,4000080,257.251488019547
5__4_A___2__IT_1,40.5050728622044,-3.68316540718166,4000081,262.045283045833
5__4_A___2__IT_1,40.5031542487193,-3.68265262723063,4000082,267.056439621348
5__4_A___2__IT_1,40.5015805544141,-3.68221318953472,4000083,272.246207662327
5__4_A___2__IT_1,40.5015805544141,-3.68221318953472,5000001,272.246207662327
5__4_A___2__IT_1,40.5015782650279,-3.68221261637698,5000002,272.246466393481
5__4_A___2__IT_1,40.5015781543851,-3.68221258811191,5000003,272.246737637827
5__4_A___2__IT_1,40.5010020609139,-3.68206227773645,5000004,272.312213849297
5__4_A___2__IT_1,40.5001579746485,-3.68184122034118,5000005,272.473241403356
5__4_A___2__IT_1,40.4995976930703,-3.6816762362088,5000006,272.698014613272
5__4_A___2__IT_1,40.4992218235572,-3.6815780546866,5000007,272.965332389455
5__4_A___2__IT_1,40.4984002490217,-3.68134895987622,5000008,273.325891869754
5__4_A___2__IT_1,40.4974016222545,-3.6810378022544,5000009,273.80039603857
5__4_A___2__IT_1,40.4971413300024,-3.68095006001377,5000010,274.304735131158
5__4_A___2__IT_1,40.4967528162136,-3.68080682753167,5000011,274.853876420401
5__4_A___2__IT_1,40.4954196707257,-3.68032844602466,5000012,275.556454828683
5__4_A___2__IT_1,40.4952776370532,-3.68027745080236,5000013,276.275381112689
5__4_A___2__IT_1,40.4930607992703,-3.6794845725474,5000014,277.249394425058
5__4_A___2__IT_1,40.4927919708403,-3.67939218467747,5000015,278.254258868694
5__4_A___2__IT_1,40.4905414538325,-3.6785870793108,5000016,279.51809032535
5__4_A___2__IT_1,40.490191290898,-3.6784535771941,5000017,280.822404536535
5__4_A___2__IT_1,40.4881184951407,-3.6775770827122,5000018,282.368501671979
5__4_A___2__IT_1,40.4876734581782,-3.677380176889,5000019,283.96674236248
5__4_A___2__IT_1,40.4873402655803,-3.67722822877207,5000020,285.604146681143
5__4_A___2__IT_1,40.4870086045808,-3.67708837764559,5000021,287.280227713876
5__4_A___2__IT_1,40.4867995901745,-3.67701682340944,5000022,288.980289686645
5__4_A___2__IT_1,40.4865642036084,-3.67693223440888,5000023,290.707446236575
5__4_A___2__IT_1,40.4864298966467,-3.67690405845515,5000024,292.449701450659
5__4_A___2__IT_1,40.4857366088509,-3.67678761246156,5000025,294.269544691543
5__4_A___2__IT_1,40.4854941819906,-3.67678049551531,5000026,296.116305057309
5__4_A___2__IT_1,40.4850285164776,-3.67679347757413,5000027,298.014767891097
